wid,cat_id,raw_outcome,outcome
wc484592,TRANSPORT,skateboard,skateboard
wc484592,TRANSPORT,walking,UNK
wc484592,TRANSPORT,pla,UNK
wc484592,SUBJECTS,math,UNK
wc484592,SUBJECTS,reading,UNK
wc484592,SUBJECTS,writing,UNK
wc484592,SUBJECTS,science,UNK
wc484592,SUBJECTS,technology,UNK
wc484592,SUBJECTS,art,UNK
wc484592,SUBJECTS,e,UNK
w7ae54ef,EUROCITIES,London,london
w7ae54ef,EUROCITIES,Wales,UNK
w7ae54ef,EUROCITIES,Paris,paris
w7ae54ef,EUROCITIES,Rome,rome
w7ae54ef,EUROCITIES,Berlin,UNK
w7ae54ef,SUBJECTS,Math,UNK
w7ae54ef,SUBJECTS,English,english
w7ae54ef,SUBJECTS,writing,UNK
w7ae54ef,SUBJECTS,history,history
w7ae54ef,SUBJECTS,science,UNK
w7ae54ef,ANIMALS,zebra,zebra
w7ae54ef,ANIMALS,elephant,elephant
w7ae54ef,ANIMALS,otter,UNK
w7ae54ef,ANIMALS,ox,UNK
w7ae54ef,ANIMALS,penguin,UNK
w7ae54ef,TRANSPORT,bus,bus
w7ae54ef,TRANSPORT,bike,UNK
w7ae54ef,TRANSPORT,car,car
w7ae54ef,TRANSPORT,motorcycle,UNK
w7ae54ef,TRANSPORT,train,train
w7ae54ef,TRANSPORT,plane,plane
w7ae54ef,TRANSPORT,boat,boat
w7ae54ef,SPORTS,football,football
w7ae54ef,SPORTS,baseball,baseball
w7ae54ef,SPORTS,basketball,basketball
w7ae54ef,SPORTS,soccer,soccer
w7ae54ef,SPORTS,hockey,UNK
w7ae54ef,SPORTS,tennis,tennis
