wid,outcome,evaluation,cat_id,scenario,control,order,considered,evaluation_z,abs_eval,abs_eval_z,accessibility
wa9c1be9,wrestling,1,SPORTS,sports (silence),high,NA,FALSE,0.03360739167778344,1,-1.4201156646912028,0.042105263157894736
wa9c1be9,track,2,SPORTS,sports (silence),high,NA,FALSE,0.2128468139592951,2,-1.0561500938778967,0.042105263157894736
wa9c1be9,tennis,3,SPORTS,sports (silence),high,NA,FALSE,0.3920862362408068,3,-0.6921845230645909,0.3473684210526316
wa9c1be9,snowboarding,-2,SPORTS,sports (silence),high,NA,FALSE,-0.5041108751667516,2,-1.0561500938778967,0.042105263157894736
wa9c1be9,rugby,4,SPORTS,sports (silence),high,NA,FALSE,0.5713256585223184,4,-0.3282189522512849,0.11578947368421053
wa9c1be9,golf,8,SPORTS,sports (silence),high,NA,FALSE,1.288283347648365,8,1.127643331001939,0.14736842105263157
wa9c1be9,baseball,6,SPORTS,sports (silence),high,NA,FALSE,0.9298045030853418,6,0.39971218937532704,0.7684210526315789
wa9c1be9,skiing,3,SPORTS,sports (silence),high,NA,FALSE,0.3920862362408068,3,-0.6921845230645909,0.042105263157894736
wa9c1be9,diving,-2,SPORTS,sports (silence),high,NA,FALSE,-0.5041108751667516,2,-1.0561500938778967,0.021052631578947368
wa9c1be9,basketball,-7,SPORTS,sports (silence),high,NA,FALSE,-1.40030798657431,7,0.763677760188633,0.631578947368421
wa9c1be9,gymnastics,-8,SPORTS,sports (silence),high,NA,FALSE,-1.5795474088558217,8,1.127643331001939,0.031578947368421054
wa9c1be9,figure skating,-9,SPORTS,sports (silence),high,NA,FALSE,-1.7587868311373334,9,1.491608901815245,0.08421052631578947
wa9c1be9,archery,3,SPORTS,sports (silence),high,NA,FALSE,0.3920862362408068,3,-0.6921845230645909,0.021052631578947368
wa9c1be9,hockey,-6,SPORTS,sports (silence),high,NA,FALSE,-1.2210685642927983,6,0.39971218937532704,0.5157894736842106
wa9c1be9,softball,1,SPORTS,sports (silence),high,NA,FALSE,0.03360739167778344,1,-1.4201156646912028,0.06315789473684211
wa9c1be9,bowling,-4,SPORTS,sports (silence),high,NA,FALSE,-0.8625897197297749,4,-0.3282189522512849,0.021052631578947368
wa9c1be9,lacrosse,1,SPORTS,sports (silence),high,NA,FALSE,0.03360739167778344,1,-1.4201156646912028,0.042105263157894736
wa9c1be9,football,5,SPORTS,sports (silence),high,NA,FALSE,0.7505650808038301,5,0.035746618562021076,0.8842105263157894
wa9c1be9,boxing,4,SPORTS,sports (silence),high,NA,FALSE,0.5713256585223184,4,-0.3282189522512849,0.042105263157894736
wa9c1be9,math,9,SUBJECTS,subjects (magic),high,1,TRUE,1.4675227699298767,9,1.491608901815245,0.8736842105263158
wa9c1be9,computer science,10,SUBJECTS,subjects (magic),high,2,TRUE,1.6467621922113884,10,1.8555744726285508,0.021052631578947368
wa9c1be9,philosophy,3,SUBJECTS,subjects (magic),high,NA,FALSE,0.3920862362408068,3,-0.6921845230645909,0.031578947368421054
wa9c1be9,german,-7,SUBJECTS,subjects (magic),high,NA,FALSE,-1.40030798657431,7,0.763677760188633,0.021052631578947368
wa9c1be9,engineering,10,SUBJECTS,subjects (magic),high,NA,FALSE,1.6467621922113884,10,1.8555744726285508,0.021052631578947368
wa9c1be9,biology,-4,SUBJECTS,subjects (magic),high,NA,FALSE,-0.8625897197297749,4,-0.3282189522512849,0.24210526315789474
wa9c1be9,science,10,SUBJECTS,subjects (magic),high,NA,FALSE,1.6467621922113884,10,1.8555744726285508,0.6631578947368421
wa9c1be9,geology,-4,SUBJECTS,subjects (magic),high,NA,FALSE,-0.8625897197297749,4,-0.3282189522512849,0.021052631578947368
wa9c1be9,algebra,8,SUBJECTS,subjects (magic),high,NA,FALSE,1.288283347648365,8,1.127643331001939,0.06315789473684211
wa9c1be9,geometry,5,SUBJECTS,subjects (magic),high,NA,FALSE,0.7505650808038301,5,0.035746618562021076,0.042105263157894736
wa9c1be9,geography,-2,SUBJECTS,subjects (magic),high,NA,FALSE,-0.5041108751667516,2,-1.0561500938778967,0.05263157894736842
wa9c1be9,economics,-4,SUBJECTS,subjects (magic),high,NA,FALSE,-0.8625897197297749,4,-0.3282189522512849,0.021052631578947368
wa9c1be9,french,-6,SUBJECTS,subjects (magic),high,NA,FALSE,-1.2210685642927983,6,0.39971218937532704,0.042105263157894736
wa9c1be9,music,4,SUBJECTS,subjects (magic),high,NA,FALSE,0.5713256585223184,4,-0.3282189522512849,0.042105263157894736
wa9c1be9,statistics,9,SUBJECTS,subjects (magic),high,NA,FALSE,1.4675227699298767,9,1.491608901815245,0.021052631578947368
wa9c1be9,latin,-8,SUBJECTS,subjects (magic),high,NA,FALSE,-1.5795474088558217,8,1.127643331001939,0.031578947368421054
wa9c1be9,calculus,10,SUBJECTS,subjects (magic),high,NA,FALSE,1.6467621922113884,10,1.8555744726285508,0.021052631578947368
wa9c1be9,religion,9,SUBJECTS,subjects (magic),high,NA,FALSE,1.4675227699298767,9,1.491608901815245,0.021052631578947368
wa9c1be9,art,2,SUBJECTS,subjects (magic),high,NA,FALSE,0.2128468139592951,2,-1.0561500938778967,0.12631578947368421
wa9c1be9,history,2,SUBJECTS,subjects (magic),high,NA,FALSE,0.2128468139592951,2,-1.0561500938778967,0.4842105263157895
wa9c1be9,literature,-3,SUBJECTS,subjects (magic),high,NA,FALSE,-0.6833502974482633,3,-0.6921845230645909,0.12631578947368421
wa9c1be9,chemistry,4,SUBJECTS,subjects (magic),high,NA,FALSE,0.5713256585223184,4,-0.3282189522512849,0.18947368421052632
wa9c1be9,psychology,8,SUBJECTS,subjects (magic),high,NA,FALSE,1.288283347648365,8,1.127643331001939,0.07368421052631578
wa9c1be9,sociology,3,SUBJECTS,subjects (magic),high,NA,FALSE,0.3920862362408068,3,-0.6921845230645909,0.021052631578947368
wa9c1be9,physics,7,SUBJECTS,subjects (magic),high,NA,FALSE,1.1090439253668534,7,0.763677760188633,0.10526315789473684
wa9c1be9,english,-3,SUBJECTS,subjects (magic),high,NA,FALSE,-0.6833502974482633,3,-0.6921845230645909,0.7052631578947368
wa9c1be9,spanish,-6,SUBJECTS,subjects (magic),high,NA,FALSE,-1.2210685642927983,6,0.39971218937532704,0.10526315789473684
wa9c1be9,political science,-8,SUBJECTS,subjects (magic),high,NA,FALSE,-1.5795474088558217,8,1.127643331001939,0.031578947368421054
wa9c1be9,truck,-10,TRANSPORT,vehicles (veto),high,1,TRUE,-1.938026253418845,10,1.8555744726285508,0.16842105263157894
wa9c1be9,motorcycle,-4,TRANSPORT,vehicles (veto),high,2,TRUE,-0.8625897197297749,4,-0.3282189522512849,0.12631578947368421
wa9c1be9,bus,3,TRANSPORT,vehicles (veto),high,NA,FALSE,0.3920862362408068,3,-0.6921845230645909,0.7894736842105263
wa9c1be9,scooter,4,TRANSPORT,vehicles (veto),high,NA,FALSE,0.5713256585223184,4,-0.3282189522512849,0.2
wa9c1be9,bicycle,-4,TRANSPORT,vehicles (veto),high,NA,FALSE,-0.8625897197297749,4,-0.3282189522512849,0.6842105263157895
wa9c1be9,horse,2,TRANSPORT,vehicles (veto),high,NA,FALSE,0.2128468139592951,2,-1.0561500938778967,0.021052631578947368
wa9c1be9,boat,-4,TRANSPORT,vehicles (veto),high,NA,FALSE,-0.8625897197297749,4,-0.3282189522512849,0.3473684210526316
wa9c1be9,moped,-4,TRANSPORT,vehicles (veto),high,NA,FALSE,-0.8625897197297749,4,-0.3282189522512849,0.021052631578947368
wa9c1be9,taxi,3,TRANSPORT,vehicles (veto),high,NA,FALSE,0.3920862362408068,3,-0.6921845230645909,0.08421052631578947
wa9c1be9,unicycle,4,TRANSPORT,vehicles (veto),high,NA,FALSE,0.5713256585223184,4,-0.3282189522512849,0.021052631578947368
wa9c1be9,trolley,2,TRANSPORT,vehicles (veto),high,NA,FALSE,0.2128468139592951,2,-1.0561500938778967,0.042105263157894736
wa9c1be9,helicopter,-4,TRANSPORT,vehicles (veto),high,NA,FALSE,-0.8625897197297749,4,-0.3282189522512849,0.042105263157894736
wa9c1be9,ship,-5,TRANSPORT,vehicles (veto),high,NA,FALSE,-1.0418291420112866,5,0.035746618562021076,0.031578947368421054
wa9c1be9,walking,-10,TRANSPORT,vehicles (veto),high,NA,FALSE,-1.938026253418845,10,1.8555744726285508,0.3684210526315789
wa9c1be9,skateboard,-3,TRANSPORT,vehicles (veto),high,NA,FALSE,-0.6833502974482633,3,-0.6921845230645909,0.11578947368421053
wa9c1be9,airplane,-10,TRANSPORT,vehicles (veto),high,NA,FALSE,-1.938026253418845,10,1.8555744726285508,0.7368421052631579
wa9c1be9,uber,3,TRANSPORT,vehicles (veto),high,NA,FALSE,0.3920862362408068,3,-0.6921845230645909,0.021052631578947368
wa9c1be9,ferry,2,TRANSPORT,vehicles (veto),high,NA,FALSE,0.2128468139592951,2,-1.0561500938778967,0.021052631578947368
wa9c1be9,train,-2,TRANSPORT,vehicles (veto),high,NA,FALSE,-0.5041108751667516,2,-1.0561500938778967,0.8210526315789474
wa9c1be9,tram,-2,TRANSPORT,vehicles (veto),high,NA,FALSE,-0.5041108751667516,2,-1.0561500938778967,0.042105263157894736
wa9c1be9,subway,-3,TRANSPORT,vehicles (veto),high,NA,FALSE,-0.6833502974482633,3,-0.6921845230645909,0.11578947368421053
wa9c1be9,car,-10,TRANSPORT,vehicles (veto),high,NA,FALSE,-1.938026253418845,10,1.8555744726285508,0.9789473684210527
waaa0bb5,lion,10,ANIMALS,animals (intimate),low,1,TRUE,1.600956959700412,10,1.959407408254789,0.7789473684210526
waaa0bb5,dolphin,8,ANIMALS,animals (intimate),low,NA,FALSE,1.2365114729393425,8,1.178433636993094,0.031578947368421054
waaa0bb5,koala,6,ANIMALS,animals (intimate),low,NA,FALSE,0.8720659861782731,6,0.3974598657313986,0.031578947368421054
waaa0bb5,polar bear,7,ANIMALS,animals (intimate),low,NA,FALSE,1.054288729558808,7,0.7879467513622462,0.05263157894736842
waaa0bb5,shark,8,ANIMALS,animals (intimate),low,NA,FALSE,1.2365114729393425,8,1.178433636993094,0.021052631578947368
waaa0bb5,turtle,3,ANIMALS,animals (intimate),low,NA,FALSE,0.32539775603666915,3,-0.7740007911611442,0.021052631578947368
waaa0bb5,otter,2,ANIMALS,animals (intimate),low,NA,FALSE,0.14317501265613441,2,-1.1644876767919918,0.021052631578947368
waaa0bb5,monkey,6,ANIMALS,animals (intimate),low,NA,FALSE,0.8720659861782731,6,0.3974598657313986,0.4105263157894737
waaa0bb5,snake,6,ANIMALS,animals (intimate),low,NA,FALSE,0.8720659861782731,6,0.3974598657313986,0.12631578947368421
waaa0bb5,flamingo,2,ANIMALS,animals (intimate),low,NA,FALSE,0.14317501265613441,2,-1.1644876767919918,0.06315789473684211
waaa0bb5,giraffe,5,ANIMALS,animals (intimate),low,NA,FALSE,0.6898432427977385,5,0.006972980100550998,0.4631578947368421
waaa0bb5,seal,3,ANIMALS,animals (intimate),low,NA,FALSE,0.32539775603666915,3,-0.7740007911611442,0.042105263157894736
waaa0bb5,gorilla,7,ANIMALS,animals (intimate),low,NA,FALSE,1.054288729558808,7,0.7879467513622462,0.17894736842105263
waaa0bb5,cheetah,6,ANIMALS,animals (intimate),low,NA,FALSE,0.8720659861782731,6,0.3974598657313986,0.021052631578947368
waaa0bb5,rhinoceros,7,ANIMALS,animals (intimate),low,NA,FALSE,1.054288729558808,7,0.7879467513622462,0.05263157894736842
waaa0bb5,leopard,8,ANIMALS,animals (intimate),low,NA,FALSE,1.2365114729393425,8,1.178433636993094,0.031578947368421054
waaa0bb5,llama,4,ANIMALS,animals (intimate),low,NA,FALSE,0.5076204994172038,4,-0.3835139055302966,0.021052631578947368
waaa0bb5,frog,3,ANIMALS,animals (intimate),low,NA,FALSE,0.32539775603666915,3,-0.7740007911611442,0.031578947368421054
waaa0bb5,elephant,5,ANIMALS,animals (intimate),low,NA,FALSE,0.6898432427977385,5,0.006972980100550998,0.4631578947368421
waaa0bb5,wolf,8,ANIMALS,animals (intimate),low,NA,FALSE,1.2365114729393425,8,1.178433636993094,0.042105263157894736
waaa0bb5,sea lion,4,ANIMALS,animals (intimate),low,NA,FALSE,0.5076204994172038,4,-0.3835139055302966,0.021052631578947368
waaa0bb5,bear,7,ANIMALS,animals (intimate),low,NA,FALSE,1.054288729558808,7,0.7879467513622462,0.35789473684210527
waaa0bb5,kangaroo,4,ANIMALS,animals (intimate),low,NA,FALSE,0.5076204994172038,4,-0.3835139055302966,0.05263157894736842
waaa0bb5,hippo,5,ANIMALS,animals (intimate),low,NA,FALSE,0.6898432427977385,5,0.006972980100550998,0.042105263157894736
waaa0bb5,ostrich,3,ANIMALS,animals (intimate),low,NA,FALSE,0.32539775603666915,3,-0.7740007911611442,0.042105263157894736
waaa0bb5,horse,2,ANIMALS,animals (intimate),low,NA,FALSE,0.14317501265613441,2,-1.1644876767919918,0.031578947368421054
waaa0bb5,alligator,6,ANIMALS,animals (intimate),low,NA,FALSE,0.8720659861782731,6,0.3974598657313986,0.021052631578947368
waaa0bb5,lemur,2,ANIMALS,animals (intimate),low,NA,FALSE,0.14317501265613441,2,-1.1644876767919918,0.05263157894736842
waaa0bb5,panda,7,ANIMALS,animals (intimate),low,NA,FALSE,1.054288729558808,7,0.7879467513622462,0.14736842105263157
waaa0bb5,meerkat,0,ANIMALS,animals (intimate),low,NA,FALSE,-0.22127047410493497,0,-1.945461448053687,0.031578947368421054
waaa0bb5,penguin,5,ANIMALS,animals (intimate),low,NA,FALSE,0.6898432427977385,5,0.006972980100550998,0.10526315789473684
waaa0bb5,crocodile,6,ANIMALS,animals (intimate),low,NA,FALSE,0.8720659861782731,6,0.3974598657313986,0.021052631578947368
waaa0bb5,zebra,3,ANIMALS,animals (intimate),low,NA,FALSE,0.32539775603666915,3,-0.7740007911611442,0.5473684210526316
waaa0bb5,lizard,6,ANIMALS,animals (intimate),low,NA,FALSE,0.8720659861782731,6,0.3974598657313986,0.031578947368421054
waaa0bb5,tiger,9,ANIMALS,animals (intimate),low,NA,FALSE,1.4187342163198773,9,1.5689205226239413,0.5789473684210527
waaa0bb5,bird,0,ANIMALS,animals (intimate),low,NA,FALSE,-0.22127047410493497,0,-1.945461448053687,0.042105263157894736
waaa0bb5,fish,0,ANIMALS,animals (intimate),low,NA,FALSE,-0.22127047410493497,0,-1.945461448053687,0.031578947368421054
waaa0bb5,diving,-8,SPORTS,sports (season),low,NA,FALSE,-1.6790524211492124,8,1.178433636993094,0.021052631578947368
waaa0bb5,softball,-8,SPORTS,sports (season),low,NA,FALSE,-1.6790524211492124,8,1.178433636993094,0.06315789473684211
waaa0bb5,track,-8,SPORTS,sports (season),low,NA,FALSE,-1.6790524211492124,8,1.178433636993094,0.042105263157894736
waaa0bb5,wrestling,2,SPORTS,sports (season),low,NA,FALSE,0.14317501265613441,2,-1.1644876767919918,0.042105263157894736
waaa0bb5,lacrosse,-7,SPORTS,sports (season),low,NA,FALSE,-1.4968296777686778,7,0.7879467513622462,0.042105263157894736
waaa0bb5,basketball,1,SPORTS,sports (season),low,NA,FALSE,-0.03904773072440028,1,-1.5549745624228395,0.631578947368421
waaa0bb5,cricket,-6,SPORTS,sports (season),low,NA,FALSE,-1.3146069343881432,6,0.3974598657313986,0.05263157894736842
waaa0bb5,gymnastics,-6,SPORTS,sports (season),low,NA,FALSE,-1.3146069343881432,6,0.3974598657313986,0.031578947368421054
waaa0bb5,figure skating,-8,SPORTS,sports (season),low,NA,FALSE,-1.6790524211492124,8,1.178433636993094,0.08421052631578947
waaa0bb5,archery,3,SPORTS,sports (season),low,NA,FALSE,0.32539775603666915,3,-0.7740007911611442,0.021052631578947368
waaa0bb5,volleyball,-7,SPORTS,sports (season),low,NA,FALSE,-1.4968296777686778,7,0.7879467513622462,0.07368421052631578
waaa0bb5,snowboarding,-6,SPORTS,sports (season),low,NA,FALSE,-1.3146069343881432,6,0.3974598657313986,0.042105263157894736
waaa0bb5,swimming,-6,SPORTS,sports (season),low,NA,FALSE,-1.3146069343881432,6,0.3974598657313986,0.09473684210526316
waaa0bb5,tennis,-7,SPORTS,sports (season),low,NA,FALSE,-1.4968296777686778,7,0.7879467513622462,0.3473684210526316
waaa0bb5,skiing,-6,SPORTS,sports (season),low,NA,FALSE,-1.3146069343881432,6,0.3974598657313986,0.042105263157894736
waaa0bb5,soccer,-10,SPORTS,sports (season),low,NA,FALSE,-2.043497907910282,10,1.959407408254789,0.7684210526315789
waaa0bb5,bowling,-6,SPORTS,sports (season),low,NA,FALSE,-1.3146069343881432,6,0.3974598657313986,0.021052631578947368
waaa0bb5,golf,-7,SPORTS,sports (season),low,NA,FALSE,-1.4968296777686778,7,0.7879467513622462,0.14736842105263157
waaa0bb5,hockey,4,SPORTS,sports (season),low,NA,FALSE,0.5076204994172038,4,-0.3835139055302966,0.5157894736842106
waaa0bb5,baseball,7,SPORTS,sports (season),low,NA,FALSE,1.054288729558808,7,0.7879467513622462,0.7684210526315789
waaa0bb5,football,10,SPORTS,sports (season),low,NA,FALSE,1.600956959700412,10,1.959407408254789,0.8842105263157894
waaa0bb5,rugby,3,SPORTS,sports (season),low,NA,FALSE,0.32539775603666915,3,-0.7740007911611442,0.11578947368421053
waaa0bb5,fencing,2,SPORTS,sports (season),low,NA,FALSE,0.14317501265613441,2,-1.1644876767919918,0.021052631578947368
waaa0bb5,mixed martial arts,-2,SPORTS,sports (season),low,NA,FALSE,-0.5857159608660044,2,-1.1644876767919918,0.042105263157894736
waaa0bb5,boxing,-2,SPORTS,sports (season),low,NA,FALSE,-0.5857159608660044,2,-1.1644876767919918,0.042105263157894736
waaa0bb5,religion,5,SUBJECTS,subjects (school),low,NA,FALSE,0.6898432427977385,5,0.006972980100550998,0.021052631578947368
waaa0bb5,math,-3,SUBJECTS,subjects (school),low,NA,FALSE,-0.7679387042465391,3,-0.7740007911611442,0.8736842105263158
waaa0bb5,latin,-8,SUBJECTS,subjects (school),low,NA,FALSE,-1.6790524211492124,8,1.178433636993094,0.031578947368421054
waaa0bb5,philosophy,5,SUBJECTS,subjects (school),low,NA,FALSE,0.6898432427977385,5,0.006972980100550998,0.031578947368421054
waaa0bb5,engineering,-3,SUBJECTS,subjects (school),low,NA,FALSE,-0.7679387042465391,3,-0.7740007911611442,0.021052631578947368
waaa0bb5,physics,4,SUBJECTS,subjects (school),low,NA,FALSE,0.5076204994172038,4,-0.3835139055302966,0.10526315789473684
waaa0bb5,music,-5,SUBJECTS,subjects (school),low,NA,FALSE,-1.1323841910076085,5,0.006972980100550998,0.042105263157894736
waaa0bb5,geometry,-3,SUBJECTS,subjects (school),low,NA,FALSE,-0.7679387042465391,3,-0.7740007911611442,0.042105263157894736
waaa0bb5,calculus,-8,SUBJECTS,subjects (school),low,NA,FALSE,-1.6790524211492124,8,1.178433636993094,0.021052631578947368
waaa0bb5,history,6,SUBJECTS,subjects (school),low,NA,FALSE,0.8720659861782731,6,0.3974598657313986,0.4842105263157895
waaa0bb5,psychology,1,SUBJECTS,subjects (school),low,NA,FALSE,-0.03904773072440028,1,-1.5549745624228395,0.07368421052631578
waaa0bb5,english,2,SUBJECTS,subjects (school),low,NA,FALSE,0.14317501265613441,2,-1.1644876767919918,0.7052631578947368
waaa0bb5,art,8,SUBJECTS,subjects (school),low,NA,FALSE,1.2365114729393425,8,1.178433636993094,0.12631578947368421
waaa0bb5,science,5,SUBJECTS,subjects (school),low,NA,FALSE,0.6898432427977385,5,0.006972980100550998,0.6631578947368421
waaa0bb5,sociology,-4,SUBJECTS,subjects (school),low,NA,FALSE,-0.9501614476270738,4,-0.3835139055302966,0.021052631578947368
waaa0bb5,geology,3,SUBJECTS,subjects (school),low,NA,FALSE,0.32539775603666915,3,-0.7740007911611442,0.021052631578947368
waaa0bb5,computer science,7,SUBJECTS,subjects (school),low,NA,FALSE,1.054288729558808,7,0.7879467513622462,0.021052631578947368
waaa0bb5,spanish,-8,SUBJECTS,subjects (school),low,NA,FALSE,-1.6790524211492124,8,1.178433636993094,0.10526315789473684
waaa0bb5,literature,-9,SUBJECTS,subjects (school),low,NA,FALSE,-1.8612751645297472,9,1.5689205226239413,0.12631578947368421
waaa0bb5,chemistry,3,SUBJECTS,subjects (school),low,NA,FALSE,0.32539775603666915,3,-0.7740007911611442,0.18947368421052632
waaa0bb5,german,3,SUBJECTS,subjects (school),low,NA,FALSE,0.32539775603666915,3,-0.7740007911611442,0.021052631578947368
waaa0bb5,political science,-7,SUBJECTS,subjects (school),low,NA,FALSE,-1.4968296777686778,7,0.7879467513622462,0.031578947368421054
waaa0bb5,statistics,-2,SUBJECTS,subjects (school),low,NA,FALSE,-0.5857159608660044,2,-1.1644876767919918,0.021052631578947368
waaa0bb5,biology,4,SUBJECTS,subjects (school),low,NA,FALSE,0.5076204994172038,4,-0.3835139055302966,0.24210526315789474
waaa0bb5,economics,-6,SUBJECTS,subjects (school),low,NA,FALSE,-1.3146069343881432,6,0.3974598657313986,0.021052631578947368
waaa0bb5,geography,5,SUBJECTS,subjects (school),low,NA,FALSE,0.6898432427977385,5,0.006972980100550998,0.05263157894736842
waaa0bb5,algebra,-10,SUBJECTS,subjects (school),low,NA,FALSE,-2.043497907910282,10,1.959407408254789,0.06315789473684211
waaa0bb5,french,-9,SUBJECTS,subjects (school),low,NA,FALSE,-1.8612751645297472,9,1.5689205226239413,0.042105263157894736
waaa0bb5,bicycle,4,TRANSPORT,vehicles (commute),low,1,TRUE,0.5076204994172038,4,-0.3835139055302966,0.6842105263157895
waaa0bb5,motorcycle,6,TRANSPORT,vehicles (commute),low,2,TRUE,0.8720659861782731,6,0.3974598657313986,0.12631578947368421
waaa0bb5,car,4,TRANSPORT,vehicles (commute),low,3,TRUE,0.5076204994172038,4,-0.3835139055302966,0.9789473684210527
waaa0bb5,train,-2,TRANSPORT,vehicles (commute),low,4,TRUE,-0.5857159608660044,2,-1.1644876767919918,0.8210526315789474
waaa0bb5,bus,-7,TRANSPORT,vehicles (commute),low,NA,FALSE,-1.4968296777686778,7,0.7879467513622462,0.7894736842105263
waaa0bb5,trolley,-5,TRANSPORT,vehicles (commute),low,NA,FALSE,-1.1323841910076085,5,0.006972980100550998,0.042105263157894736
waaa0bb5,boat,3,TRANSPORT,vehicles (commute),low,NA,FALSE,0.32539775603666915,3,-0.7740007911611442,0.3473684210526316
waaa0bb5,ferry,1,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.03904773072440028,1,-1.5549745624228395,0.021052631578947368
waaa0bb5,moped,5,TRANSPORT,vehicles (commute),low,NA,FALSE,0.6898432427977385,5,0.006972980100550998,0.021052631578947368
waaa0bb5,subway,-2,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.5857159608660044,2,-1.1644876767919918,0.11578947368421053
waaa0bb5,helicopter,6,TRANSPORT,vehicles (commute),low,NA,FALSE,0.8720659861782731,6,0.3974598657313986,0.042105263157894736
waaa0bb5,unicycle,1,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.03904773072440028,1,-1.5549745624228395,0.021052631578947368
waaa0bb5,walking,1,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.03904773072440028,1,-1.5549745624228395,0.3684210526315789
waaa0bb5,ship,3,TRANSPORT,vehicles (commute),low,NA,FALSE,0.32539775603666915,3,-0.7740007911611442,0.031578947368421054
waaa0bb5,tram,0,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.22127047410493497,0,-1.945461448053687,0.042105263157894736
waaa0bb5,scooter,6,TRANSPORT,vehicles (commute),low,NA,FALSE,0.8720659861782731,6,0.3974598657313986,0.2
waaa0bb5,skateboard,1,TRANSPORT,vehicles (commute),low,NA,FALSE,-0.03904773072440028,1,-1.5549745624228395,0.11578947368421053
waaa0bb5,taxi,8,TRANSPORT,vehicles (commute),low,NA,FALSE,1.2365114729393425,8,1.178433636993094,0.08421052631578947
waaa0bb5,airplane,6,TRANSPORT,vehicles (commute),low,NA,FALSE,0.8720659861782731,6,0.3974598657313986,0.7368421052631579
waaa0bb5,truck,2,TRANSPORT,vehicles (commute),low,NA,FALSE,0.14317501265613441,2,-1.1644876767919918,0.16842105263157894
waaa0bb5,uber,6,TRANSPORT,vehicles (commute),low,NA,FALSE,0.8720659861782731,6,0.3974598657313986,0.021052631578947368
waaa0bb5,horse,8,TRANSPORT,vehicles (commute),low,NA,FALSE,1.2365114729393425,8,1.178433636993094,0.021052631578947368
waaa21e7,llama,4,ANIMALS,animals (bubble),low,NA,FALSE,0.13855055046367873,4,-0.43800916765265957,0.021052631578947368
waaa21e7,snake,1,ANIMALS,animals (bubble),low,NA,FALSE,-0.409131625486863,1,-1.3521152566669057,0.12631578947368421
waaa21e7,meerkat,1,ANIMALS,animals (bubble),low,NA,FALSE,-0.409131625486863,1,-1.3521152566669057,0.031578947368421054
waaa21e7,giraffe,4,ANIMALS,animals (bubble),low,NA,FALSE,0.13855055046367873,4,-0.43800916765265957,0.4631578947368421
waaa21e7,cheetah,6,ANIMALS,animals (bubble),low,NA,FALSE,0.5036720010973732,6,0.17139489169017114,0.021052631578947368
waaa21e7,bear,6,ANIMALS,animals (bubble),low,NA,FALSE,0.5036720010973732,6,0.17139489169017114,0.35789473684210527
waaa21e7,lemur,1,ANIMALS,animals (bubble),low,NA,FALSE,-0.409131625486863,1,-1.3521152566669057,0.05263157894736842
waaa21e7,leopard,5,ANIMALS,animals (bubble),low,NA,FALSE,0.32111127578052595,5,-0.13330713798124422,0.031578947368421054
waaa21e7,fish,1,ANIMALS,animals (bubble),low,NA,FALSE,-0.409131625486863,1,-1.3521152566669057,0.031578947368421054
waaa21e7,horse,5,ANIMALS,animals (bubble),low,NA,FALSE,0.32111127578052595,5,-0.13330713798124422,0.031578947368421054
waaa21e7,polar bear,10,ANIMALS,animals (bubble),low,NA,FALSE,1.233914902364762,10,1.3902030103758325,0.05263157894736842
waaa21e7,seal,7,ANIMALS,animals (bubble),low,NA,FALSE,0.6862327264142204,7,0.4760969213615865,0.042105263157894736
waaa21e7,crocodile,2,ANIMALS,animals (bubble),low,NA,FALSE,-0.22657090017001574,2,-1.0474132269954903,0.021052631578947368
waaa21e7,alligator,2,ANIMALS,animals (bubble),low,NA,FALSE,-0.22657090017001574,2,-1.0474132269954903,0.021052631578947368
waaa21e7,elephant,7,ANIMALS,animals (bubble),low,NA,FALSE,0.6862327264142204,7,0.4760969213615865,0.4631578947368421
waaa21e7,sea lion,1,ANIMALS,animals (bubble),low,NA,FALSE,-0.409131625486863,1,-1.3521152566669057,0.021052631578947368
waaa21e7,zebra,9,ANIMALS,animals (bubble),low,NA,FALSE,1.051354177047915,9,1.0855009807044171,0.5473684210526316
waaa21e7,lizard,1,ANIMALS,animals (bubble),low,NA,FALSE,-0.409131625486863,1,-1.3521152566669057,0.031578947368421054
waaa21e7,panda,10,ANIMALS,animals (bubble),low,NA,FALSE,1.233914902364762,10,1.3902030103758325,0.14736842105263157
waaa21e7,tiger,2,ANIMALS,animals (bubble),low,NA,FALSE,-0.22657090017001574,2,-1.0474132269954903,0.5789473684210527
waaa21e7,dolphin,5,ANIMALS,animals (bubble),low,NA,FALSE,0.32111127578052595,5,-0.13330713798124422,0.031578947368421054
waaa21e7,wolf,3,ANIMALS,animals (bubble),low,NA,FALSE,-0.04401017485316849,3,-0.7427111973240749,0.042105263157894736
waaa21e7,otter,3,ANIMALS,animals (bubble),low,NA,FALSE,-0.04401017485316849,3,-0.7427111973240749,0.021052631578947368
waaa21e7,flamingo,5,ANIMALS,animals (bubble),low,NA,FALSE,0.32111127578052595,5,-0.13330713798124422,0.06315789473684211
waaa21e7,lion,9,ANIMALS,animals (bubble),low,NA,FALSE,1.051354177047915,9,1.0855009807044171,0.7789473684210526
