outcome,accessibility,wid,considered,evaluation,scenario,raw_outcome,subj,control,evaluation_z,abs_eval,abs_eval_z,consideration,scenario_evaluation,scenario_evaluation_z
soccer,0.7684210526315789,w98f1b99,FALSE,-10,sports (silence),soccer,31,low,-2.294165270958191,10,1.297041640927621,unconsidered,-2,-1.364698904804717
soccer,0.7684210526315789,w73ed943,FALSE,1,sports (season),soccer,52,high,0.4559394107869892,1,-1.4127272628953302,unconsidered,-7,-1.364698904804717
soccer,0.7684210526315789,w26c2bef,FALSE,-2,sports (season),soccer,7,low,-0.15735201693494488,2,-0.7147580833368351,unconsidered,1,0.31532073921025994
soccer,0.7684210526315789,w1c3dd8c,FALSE,-10,sports (silence),soccer,23,low,-1.8764594157779024,10,0.6300061907214507,unconsidered,-7,-0.7208652575471872
soccer,0.7684210526315789,wc146e19,TRUE,-1,sports (silence),soccer,46,low,-0.5954412822203939,1,-0.9738434522282753,considered,-10,-0.8660254037844386
soccer,0.7684210526315789,webaf5b1,FALSE,1,sports (silence),soccer,50,high,-0.08562648845762809,1,-0.9809217688935095,unconsidered,2,-0.1
soccer,0.7684210526315789,wc37a2ec,FALSE,-4,sports (silence),soccer,32,low,-1.5010536735138447,4,-0.09957012513740338,unconsidered,-2,-0.5862476902972146
soccer,0.7684210526315789,w2be12ca,FALSE,-10,sports (season),soccer,15,high,-1.5687089214433616,10,1.1086045676127763,unconsidered,-4,-1.4657097546055162
soccer,0.7684210526315789,w2baccaf,FALSE,-1,sports (silence),soccer,14,low,-0.9156482959441403,1,-1.0660035817780522,unconsidered,-2,-1.0125185422744674
soccer,0.7684210526315789,w2044ba1,FALSE,-8,sports (season),soccer,49,high,-0.7700175505105562,8,0.6666666666666666,unconsidered,-5,-0.08703882797784893
soccer,0.7684210526315789,w31c2904,FALSE,1,sports (season),soccer,44,high,0.6125658036156255,1,-0.896540423370991,unconsidered,7,0.8333333333333334
soccer,0.7684210526315789,wd61612e,TRUE,8,sports (season),soccer,28,low,1.5875182402516037,8,1.0136060675992289,considered,-1,-0.11895773785772161
soccer,0.7684210526315789,we2a0c38,TRUE,-10,sports (silence),soccer,34,low,-1.5659372981762174,10,1.100431140917688,considered,-7,-1.0040129272285083
soccer,0.7684210526315789,w6449213,FALSE,-8,sports (silence),soccer,12,high,-2.9693066434611772,8,2.610469671863592,unconsidered,-1,0.09179850920431569
soccer,0.7684210526315789,w1c6ef1a,TRUE,5,sports (season),Hockey,27,low,1.0688328636407725,5,-0.3409444606287836,considered,1,0.9966158955401239
soccer,0.7684210526315789,w94007a6,TRUE,-7,sports (silence),Soccer,48,low,-1.4089783939101772,7,0.38374687664323437,considered,-10,-0.8782666526558206
soccer,0.7684210526315789,wbb75636,TRUE,3,sports (season),Hockey,43,high,0.6297199836459135,3,-0.7638819817118043,considered,1,0.20868250309207573
soccer,0.7684210526315789,w92bf5b9,FALSE,-4,sports (season),soccer,8,low,-0.34092146598283857,4,-0.744443401333151,unconsidered,10,1.2365037669173848
soccer,0.7684210526315789,wd49ddf4,FALSE,-1,sports (silence),soccer,37,high,-0.1377955276766734,1,-1.2619621413336173,unconsidered,0,NA
soccer,0.7684210526315789,wf83a6b1,TRUE,2,sports (silence),Soccer,25,high,0.5952930717109306,2,0.15745274825837993,considered,2,0.23570226039551587
soccer,0.7684210526315789,w97a1598,FALSE,-10,sports (silence),soccer,6,high,-2.22892797519007,10,2.385203003019333,unconsidered,-4,-1.1531498606976431
soccer,0.7684210526315789,wce17a9e,FALSE,-3,sports (silence),soccer,16,high,-0.8341888376445169,3,-0.863475672131723,unconsidered,0,-0.4046561882978719
soccer,0.7684210526315789,w742e695,FALSE,-8,sports (silence),soccer,38,low,-2.390721849812461,8,1.4564178991623213,unconsidered,-7,-0.7575822372679021
soccer,0.7684210526315789,wea21aec,FALSE,4,sports (season),soccer,29,low,1.0166275891671377,4,-0.06107661968147585,unconsidered,4,0.40236087425065736
soccer,0.7684210526315789,w8d45e65,FALSE,-9,sports (season),soccer,54,high,-0.5445786507246806,9,0.46141436326073776,unconsidered,0,0.32921346097961035
soccer,0.7684210526315789,w92c8d42,FALSE,2,sports (season),soccer,47,high,0.30741945366348766,2,-1.2471527459909948,unconsidered,8,0.6971370023173351
soccer,0.7684210526315789,w23a7e68,FALSE,2,sports (silence),soccer,51,high,0.03660002571915208,2,-0.38404351481328863,unconsidered,0,-0.5603155257282213
soccer,0.7684210526315789,w82f7259,FALSE,-4,sports (silence),soccer,11,low,-1.332036825112082,4,0.2776315764202475,unconsidered,5,0.7284927963857741
soccer,0.7684210526315789,w1989f41,FALSE,-6,sports (season),soccer,33,high,-0.5528770175856554,6,0.32586192202331365,unconsidered,0,-0.12126781251816648
soccer,0.7684210526315789,wa0d5d63,TRUE,10,sports (season),Hockey,24,low,1.5930439770015288,10,1.8236165706981962,considered,10,0.9948320067476139
soccer,0.7684210526315789,w1a640b0,FALSE,-9,sports (silence),soccer,17,high,-1.6855333291113355,9,1.1211476193271042,unconsidered,6,0.3039153369274154
soccer,0.7684210526315789,w7bb6604,TRUE,2,sports (season),Soccer,45,low,-0.41453155125335417,2,-0.9370227061947832,considered,1,-0.5477225575051661
soccer,0.7684210526315789,w7bb6604,TRUE,2,sports (season),Hockey,45,low,-0.41453155125335417,2,-0.9370227061947832,considered,1,-0.5477225575051661
soccer,0.7684210526315789,w4127897,FALSE,-2,sports (silence),soccer,19,low,-0.33563472029158614,2,-0.7966952003777024,unconsidered,-7,-0.601123145788423
soccer,0.7684210526315789,wdfcc87f,TRUE,5,sports (silence),soccer,10,high,0.2230952823945441,5,-0.31952916942854837,considered,1,-0.8528028654224417
soccer,0.7684210526315789,w4d34db1,FALSE,-10,sports (season),soccer,53,low,-0.5608836025555992,10,0.4511000195334548,unconsidered,-10,-0.7833494518006403
soccer,0.7684210526315789,w3df2237,FALSE,1,sports (season),soccer,35,high,0.4916413077148134,1,-1.1082999013591632,unconsidered,10,0.9933992677987828
soccer,0.7684210526315789,w534084f,TRUE,-10,sports (silence),Soccer,39,low,-1.8219325699472892,10,1.2690785962626645,considered,-6,-0.7220891085983752
soccer,0.7684210526315789,w422cd45,FALSE,3,sports (season),soccer,13,low,0.6118474937874976,3,-0.8442079039201166,unconsidered,-6,-0.492292409492158
spanish,0.10526315789473684,w0b34d6e,FALSE,10,subjects (magic),spanish,3,low,1.786505033981396,10,1.7466740167350345,unconsidered,10,0.8630442403635763
spanish,0.10526315789473684,w8318954,FALSE,-5,subjects (school),spanish,1,high,-0.4334863988263987,5,-0.19376899509108397,unconsidered,2,-0.43915503282683993
spanish,0.10526315789473684,w76890f1,FALSE,10,subjects (magic),spanish,4,high,1.250126607351112,10,1.457034249740206,unconsidered,10,1.1118908983632405
spanish,0.10526315789473684,w1e31a72,FALSE,7,subjects (magic),spanish,2,low,0.3074381690000725,7,0.2347795632143003,unconsidered,10,0.8636363636363636
spanish,0.10526315789473684,w5e62b40,FALSE,2,subjects (school),spanish,5,low,1.0230927653568478,2,-0.9047933709658331,unconsidered,3,1.2402159462046676
spanish,0.10526315789473684,w616cc3b,FALSE,7,subjects (magic),spanish,41,low,0.9218000183640322,7,0.6588660715988299,unconsidered,7,0.9246524787214351
spanish,0.10526315789473684,wf04dfee,FALSE,7,subjects (magic),spanish,18,high,1.0999536207441556,7,1.0489186132586794,unconsidered,-3,-0.6908492797077573
spanish,0.10526315789473684,w251ef24,FALSE,1,subjects (school),spanish,21,high,0.23678417102456273,1,-0.890277492591088,unconsidered,-4,-1.0714285714285714
spanish,0.10526315789473684,wc5f34d8,FALSE,0,subjects (school),spanish,9,high,0.29340884626107,0,-1.7509017217899485,unconsidered,10,0.9771621231801679
spanish,0.10526315789473684,w0c074de,FALSE,2,subjects (school),spanish,30,low,0.6688527035691937,2,-2.2309753108399653,unconsidered,-10,-0.5
spanish,0.10526315789473684,w3e97a1f,FALSE,1,subjects (school),spanish,36,high,1.2205630543855406,1,-2.1630115139339394,unconsidered,5,1.106605743337003
spanish,0.10526315789473684,wd5a2d8f,FALSE,1,subjects (magic),spanish,22,high,-0.5095851178172629,1,-0.8081174050526037,unconsidered,5,0.8622018733942658
spanish,0.10526315789473684,w2777a8f,FALSE,4,subjects (school),spanish,26,high,0.4745388279624195,4,-0.2895214339190054,unconsidered,0,-1.0456450133653885
spanish,0.10526315789473684,w363e6ac,FALSE,9,subjects (magic),spanish,40,low,1.5007815349876379,9,1.7146428199482244,unconsidered,8,1.0861047683908953
spanish,0.10526315789473684,w4a284b9,FALSE,5,subjects (school),spanish,20,low,1.2909421241255845,5,-0.061821644381387965,unconsidered,0,0.6510860492118233
spanish,0.10526315789473684,w0663715,FALSE,10,subjects (magic),spanish,42,high,1.3939416427890399,10,1.5543014022870265,unconsidered,9,1.1349748626869662
spanish,0.10526315789473684,w98f1b99,TRUE,10,subjects (magic),spanish,31,low,1.2457930106390176,10,1.297041640927621,considered,10,0.7483832703767802
spanish,0.10526315789473684,w73ed943,FALSE,-10,subjects (school),spanish,52,high,-1.3453423459137215,10,1.4313157795123739,unconsidered,5,0.7483832703767802
spanish,0.10526315789473684,w26c2bef,FALSE,-1,subjects (school),spanish,7,low,0.009834501058434057,1,-0.9789078097874045,unconsidered,-3,-0.24524946383020216
spanish,0.10526315789473684,w1c3dd8c,FALSE,10,subjects (magic),spanish,23,low,0.7418560480982406,10,0.6300061907214507,unconsidered,10,0.860387565459546
spanish,0.10526315789473684,wc146e19,FALSE,6,subjects (magic),spanish,46,low,0.5672361688520594,6,0.23208418721328042,unconsidered,10,0.8660254037844386
spanish,0.10526315789473684,webaf5b1,FALSE,10,subjects (magic),spanish,50,high,1.6566864071149785,10,1.7680086972272235,unconsidered,3,0.3
spanish,0.10526315789473684,wc37a2ec,FALSE,6,subjects (magic),spanish,32,low,0.8117480590905685,6,0.681672395171454,unconsidered,9,1.1334122012412815
spanish,0.10526315789473684,w2be12ca,FALSE,7,subjects (school),spanish,15,high,0.8384957420812305,7,0.22976260468658574,unconsidered,10,0.6388991238024045
spanish,0.10526315789473684,w2baccaf,FALSE,10,subjects (magic),spanish,14,low,0.886733086598536,10,0.8528028654224417,unconsidered,7,0.5722930891116554
spanish,0.10526315789473684,w2044ba1,FALSE,-2,subjects (school),spanish,49,high,0.2854375402754648,2,-1.3333333333333333,unconsidered,-5,-0.08703882797784893
spanish,0.10526315789473684,w31c2904,FALSE,0,subjects (school),spanish,44,high,0.4097294448025045,0,-1.1895274898320993,unconsidered,-8,-1.1666666666666667
spanish,0.10526315789473684,wd61612e,FALSE,7,subjects (school),spanish,28,low,1.4134033364820728,7,0.675737378399486,unconsidered,1,0.3568732135731648
spanish,0.10526315789473684,we2a0c38,FALSE,10,subjects (magic),spanish,34,low,1.3328939979031686,10,1.100431140917688,unconsidered,10,1.198338009917897
spanish,0.10526315789473684,w6449213,FALSE,5,subjects (magic),spanish,12,high,1.3294395653678452,5,1.239973094135206,unconsidered,4,1.0097836012474726
spanish,0.10526315789473684,w1c6ef1a,FALSE,8,subjects (school),spanish,27,low,1.5193326656711807,8,0.5742222494800568,unconsidered,0,0.7118684968143741
spanish,0.10526315789473684,w94007a6,FALSE,10,subjects (magic),spanish,48,low,1.2636311490647065,10,1.2944297630055366,unconsidered,10,1.1882431182990514
spanish,0.10526315789473684,wbb75636,FALSE,2,subjects (school),spanish,43,high,0.47823074229713247,2,-1.050337724853731,unconsidered,2,0.48692584054817667
spanish,0.10526315789473684,w92bf5b9,FALSE,-6,subjects (school),spanish,8,low,-0.603918025455314,6,-0.20120091927922995,unconsidered,-10,-1.0639683575800754
spanish,0.10526315789473684,wd49ddf4,FALSE,10,subjects (magic),spanish,37,high,1.6190974502009126,10,1.4197074090003194,unconsidered,0,NA
spanish,0.10526315789473684,wf83a6b1,FALSE,7,subjects (magic),spanish,25,high,2.3401175922429687,7,2.2706343696208475,unconsidered,5,0.9428090415820635
spanish,0.10526315789473684,w97a1598,FALSE,4,subjects (magic),spanish,6,high,0.5927999934016145,4,-0.20299600025696454,unconsidered,0,-0.06783234474692018
spanish,0.10526315789473684,wce17a9e,FALSE,6,subjects (magic),spanish,16,high,0.7528045608011493,6,0.278068436788182,unconsidered,10,1.3938157596926701
spanish,0.10526315789473684,w742e695,FALSE,9,subjects (magic),spanish,38,low,1.534952096754591,9,1.8315558428859495,unconsidered,9,0.9143233898060887
spanish,0.10526315789473684,wea21aec,FALSE,-2,subjects (school),spanish,29,low,-0.1844845432079362,2,-0.7532783094048677,unconsidered,-4,-1.4370031223237762
spanish,0.10526315789473684,w8d45e65,FALSE,1,subjects (school),spanish,54,high,1.2143089168332941,1,-1.7968018145800488,unconsidered,-10,-0.987640382938831
spanish,0.10526315789473684,w92c8d42,FALSE,5,subjects (school),spanish,47,high,0.7812402629796887,5,-0.2047564209835962,unconsidered,9,0.8520563361656318
spanish,0.10526315789473684,w23a7e68,FALSE,9,subjects (magic),spanish,51,high,2.1289014959973476,9,2.479585302164059,unconsidered,8,0.9338592095470355
spanish,0.10526315789473684,w82f7259,FALSE,7,subjects (magic),spanish,11,low,1.2505813358066669,7,1.1648455271545166,unconsidered,5,0.7284927963857741
spanish,0.10526315789473684,w1989f41,FALSE,0,subjects (school),spanish,33,high,0.5601517151854667,0,-1.1849524437211407,unconsidered,0,-0.12126781251816648
spanish,0.10526315789473684,wa0d5d63,FALSE,5,subjects (school),spanish,24,low,0.6443329237003701,5,0.13377882178867068,unconsidered,2,0
spanish,0.10526315789473684,w1a640b0,FALSE,0,subjects (magic),spanish,17,high,-0.2155914723281941,0,-1.5624504056579858,unconsidered,2,-0.6686137412403139
spanish,0.10526315789473684,w7bb6604,FALSE,8,subjects (school),spanish,45,low,1.0453404335954148,8,1.1423975459087088,unconsidered,3,0.5477225575051661
spanish,0.10526315789473684,w4127897,FALSE,4,subjects (magic),spanish,19,low,0.8183453292502718,4,-0.10214041030483359,unconsidered,-2,0.20037438192947432
spanish,0.10526315789473684,wdfcc87f,FALSE,6,subjects (magic),spanish,10,high,0.4009685480874914,6,0.005509123610837026,unconsidered,10,1.0660035817780522
spanish,0.10526315789473684,w4d34db1,FALSE,-10,subjects (school),spanish,53,low,-0.5608836025555992,10,0.4511000195334548,unconsidered,-5,0.26111648393354675
spanish,0.10526315789473684,w3df2237,FALSE,-9,subjects (school),spanish,35,high,-1.4826663059430987,9,1.5673590320996453,unconsidered,4,-1.390758974918296
spanish,0.10526315789473684,w534084f,FALSE,10,subjects (magic),spanish,39,low,1.3551028723095495,10,1.2690785962626645,unconsidered,10,1.1264590094134652
spanish,0.10526315789473684,w422cd45,FALSE,4,subjects (school),spanish,13,low,0.7554986445028231,4,-0.5662370087269075,unconsidered,5,1.1739280534043768
tennis,0.3473684210526316,w0b34d6e,FALSE,-4,sports (silence),tennis,3,low,-1.0046647565278308,4,0.1416222175731109,unconsidered,-6,-0.7615096238502144
tennis,0.3473684210526316,w8318954,FALSE,4,sports (season),tennis,1,high,1.1042828700030156,4,-0.5313020833142623,unconsidered,5,1.3174650984805198
tennis,0.3473684210526316,w76890f1,FALSE,1,sports (silence),tennis,4,high,-0.5823065304599642,1,-1.3569803956807927,unconsidered,7,0.409644015186457
tennis,0.3473684210526316,w1e31a72,FALSE,10,sports (silence),tennis,2,low,0.8911815278609695,10,0.8992500251415655,unconsidered,1,-0.7727272727272727
tennis,0.3473684210526316,w5e62b40,FALSE,-4,sports (season),tennis,5,low,-0.20954912061525796,4,-0.2538628882566007,unconsidered,-7,-1.014722137803819
tennis,0.3473684210526316,w616cc3b,FALSE,-6,sports (silence),tennis,41,low,-1.3698462424294184,6,0.2684269180587826,unconsidered,-8,-0.8649974800942457
tennis,0.3473684210526316,wf04dfee,FALSE,2,sports (silence),tennis,18,high,-0.03636210316509608,2,-0.6107627368341676,unconsidered,-2,-0.4934637712198267
tennis,0.3473684210526316,w251ef24,FALSE,-1,sports (season),tennis,21,high,-0.24606982479023187,1,-0.890277492591088,unconsidered,-2,-0.5
tennis,0.3473684210526316,wc5f34d8,FALSE,1,sports (season),tennis,9,high,0.4280883166759874,1,-1.4887346190620419,unconsidered,0,-0.17244037467885318
tennis,0.3473684210526316,w0c074de,FALSE,-7,sports (season),tennis,30,low,-0.47977773436235444,7,-0.3660733482183226,unconsidered,-10,-0.5
tennis,0.3473684210526316,w3e97a1f,FALSE,-10,sports (season),tennis,36,high,-0.5626032828808352,10,0.5058655960006792,unconsidered,-10,-0.8462279213753552
tennis,0.3473684210526316,wd5a2d8f,FALSE,-1,sports (silence),tennis,22,high,-0.9785838103216465,1,-0.8081174050526037,unconsidered,3,0.40236087425065736
tennis,0.3473684210526316,w2777a8f,FALSE,7,sports (season),tennis,26,high,0.958762121801623,7,0.5298788507574254,unconsidered,10,0.8555277382080452
tennis,0.3473684210526316,w363e6ac,FALSE,-2,sports (silence),tennis,40,low,-0.8575894485643645,2,-0.7858779591429363,unconsidered,-3,-0.45546328997037544
tennis,0.3473684210526316,w4a284b9,FALSE,2,sports (season),tennis,20,low,0.7498074803140381,2,-1.1127895988649819,unconsidered,2,1.05175438718833
tennis,0.3473684210526316,w0663715,FALSE,2,sports (silence),tennis,42,high,-0.24781184760694044,2,-0.7993550068904709,unconsidered,3,0.22699497253739323
tennis,0.3473684210526316,w98f1b99,FALSE,-10,sports (silence),tennis,31,low,-2.294165270958191,10,1.297041640927621,unconsidered,-2,-1.364698904804717
tennis,0.3473684210526316,w73ed943,FALSE,2,sports (season),tennis,52,high,0.6196922977597811,2,-1.0967224804055853,unconsidered,-7,-1.364698904804717
tennis,0.3473684210526316,w26c2bef,FALSE,3,sports (season),tennis,7,low,0.6785805730319497,3,-0.4506083568862656,unconsidered,1,0.31532073921025994
tennis,0.3473684210526316,w1c3dd8c,FALSE,-10,sports (silence),tennis,23,low,-1.8764594157779024,10,0.6300061907214507,unconsidered,-7,-0.7208652575471872
tennis,0.3473684210526316,wc146e19,FALSE,0,sports (silence),tennis,46,low,-0.4293445034957577,0,-1.2150289801165863,unconsidered,-10,-0.8660254037844386
tennis,0.3473684210526316,webaf5b1,FALSE,-3,sports (silence),tennis,50,high,-0.8599877753787866,3,-0.370048331977791,unconsidered,2,-0.1
tennis,0.3473684210526316,wc37a2ec,FALSE,-1,sports (silence),tennis,32,low,-0.8072131537325207,1,-1.2714339056006894,unconsidered,-2,-0.5862476902972146
tennis,0.3473684210526316,w2be12ca,FALSE,-7,sports (season),tennis,15,high,-1.1439080984684336,7,0.22976260468658574,unconsidered,-4,-1.4657097546055162
tennis,0.3473684210526316,w2baccaf,TRUE,-3,sports (silence),Tennis,14,low,-1.2433540018609905,3,-0.6396021490668313,considered,-2,-1.0125185422744674
tennis,0.3473684210526316,w2044ba1,FALSE,-8,sports (season),tennis,49,high,-0.7700175505105562,8,0.6666666666666666,unconsidered,-5,-0.08703882797784893
tennis,0.3473684210526316,w31c2904,FALSE,-7,sports (season),tennis,44,high,-1.010125066889343,7,0.8613819753956583,unconsidered,7,0.8333333333333334
tennis,0.3473684210526316,wd61612e,FALSE,2,sports (season),tennis,28,low,0.5428288176344194,2,-1.0136060675992289,unconsidered,-1,-0.11895773785772161
tennis,0.3473684210526316,we2a0c38,FALSE,0,sports (silence),tennis,34,low,-0.11652165013652435,0,-1.4390253381231306,unconsidered,-7,-1.0040129272285083
tennis,0.3473684210526316,w6449213,FALSE,0,sports (silence),tennis,12,high,-0.32392436110485573,0,-1.0441878687454367,unconsidered,-1,0.09179850920431569
tennis,0.3473684210526316,w1c6ef1a,FALSE,-4,sports (season),tennis,27,low,-0.28266654245045225,4,-0.6460000306650637,unconsidered,1,0.9966158955401239
tennis,0.3473684210526316,w94007a6,FALSE,0,sports (silence),tennis,48,low,-0.3084921115087546,0,-1.7411798582021374,unconsidered,-10,-0.8782666526558206
tennis,0.3473684210526316,wbb75636,FALSE,1,sports (season),tennis,43,high,0.3267415009483514,1,-1.3367934679956575,unconsidered,1,0.20868250309207573
tennis,0.3473684210526316,w92bf5b9,FALSE,10,sports (season),tennis,8,low,1.50005445032449,10,0.8852840448286121,unconsidered,10,1.2365037669173848
tennis,0.3473684210526316,wd49ddf4,FALSE,-3,sports (silence),tennis,37,high,-0.4572306145635072,3,-0.6660355745927424,unconsidered,0,NA
tennis,0.3473684210526316,wf83a6b1,FALSE,0,sports (silence),tennis,25,high,-0.1026367365018846,0,-0.6878199002866071,unconsidered,2,0.23570226039551587
tennis,0.3473684210526316,w97a1598,FALSE,-4,sports (silence),tennis,6,high,-1.0196159886507767,4,-0.20299600025696454,unconsidered,-4,-1.1531498606976431
tennis,0.3473684210526316,wce17a9e,FALSE,6,sports (silence),tennis,16,high,0.7528045608011493,6,0.278068436788182,unconsidered,0,-0.4046561882978719
tennis,0.3473684210526316,w742e695,FALSE,-1,sports (silence),tennis,38,low,-0.7742678718142628,1,-1.169547706903076,unconsidered,-7,-0.7575822372679021
tennis,0.3473684210526316,wea21aec,FALSE,3,sports (season),tennis,29,low,0.816442233771292,3,-0.4071774645431718,unconsidered,4,0.40236087425065736
tennis,0.3473684210526316,w8d45e65,FALSE,0,sports (season),tennis,54,high,1.0384201600774967,0,-2.079078836810147,unconsidered,0,0.32921346097961035
tennis,0.3473684210526316,w92c8d42,FALSE,2,sports (season),tennis,47,high,0.30741945366348766,2,-1.2471527459909948,unconsidered,8,0.6971370023173351
tennis,0.3473684210526316,w23a7e68,FALSE,-2,sports (silence),tennis,51,high,-1.159000814439817,2,-0.38404351481328863,unconsidered,0,-0.5603155257282213
tennis,0.3473684210526316,w82f7259,FALSE,0,sports (silence),tennis,11,low,-0.39290294841435514,0,-0.9053203578921112,unconsidered,5,0.7284927963857741
tennis,0.3473684210526316,w1989f41,FALSE,3,sports (season),tennis,33,high,1.1166660815710276,3,-0.42954526084891353,unconsidered,0,-0.12126781251816648
tennis,0.3473684210526316,wa0d5d63,FALSE,4,sports (season),tennis,24,low,0.45459071304013843,4,-0.20418872799323443,unconsidered,10,0.9948320067476139
tennis,0.3473684210526316,w1a640b0,TRUE,1,sports (silence),Tennis,17,high,-0.052264599352289484,1,-1.2642728473263092,considered,6,0.3039153369274154
tennis,0.3473684210526316,w7bb6604,FALSE,2,sports (season),tennis,45,low,-0.41453155125335417,2,-0.9370227061947832,unconsidered,1,-0.5477225575051661
tennis,0.3473684210526316,w4127897,FALSE,-2,sports (silence),tennis,19,low,-0.33563472029158614,2,-0.7966952003777024,unconsidered,-7,-0.601123145788423
tennis,0.3473684210526316,wdfcc87f,FALSE,-4,sports (silence),tennis,10,high,-1.3777641088419816,4,-0.6445674624679338,unconsidered,1,-0.8528028654224417
tennis,0.3473684210526316,w4d34db1,FALSE,-10,sports (season),tennis,53,low,-0.5608836025555992,10,0.4511000195334548,unconsidered,-10,-0.7833494518006403
tennis,0.3473684210526316,w3df2237,FALSE,1,sports (season),tennis,35,high,0.4916413077148134,1,-1.1082999013591632,unconsidered,10,0.9933992677987828
tennis,0.3473684210526316,w534084f,FALSE,0,sports (silence),tennis,39,low,-0.23341484881886979,0,-1.3658727264860882,unconsidered,-6,-0.7220891085983752
tennis,0.3473684210526316,w422cd45,FALSE,-5,sports (season),tennis,13,low,-0.5373617119351065,5,-0.2882661135336984,unconsidered,-6,-0.492292409492158
tiger,0.5789473684210527,w0b34d6e,FALSE,8,animals (bubble),tiger,3,low,1.3877664924800777,8,1.2116567503477267,unconsidered,10,0.8630442403635763
tiger,0.5789473684210527,w8318954,FALSE,-10,animals (intimate),tiger,1,high,-1.2878026592871845,10,1.4938964460248079,unconsidered,1,-1.02469507659596
tiger,0.5789473684210527,w76890f1,FALSE,8,animals (bubble),tiger,4,high,0.8429192433930951,8,0.831697661868873,unconsidered,4,-0.2926028679903264
tiger,0.5789473684210527,w1e31a72,FALSE,10,animals (bubble),tiger,2,low,0.8911815278609695,10,0.8992500251415655,unconsidered,10,0.8636363636363636
tiger,0.5789473684210527,w5e62b40,FALSE,-8,animals (intimate),tiger,5,low,-1.031310377929995,8,1.047998077161864,unconsidered,-5,-0.5637345210021216
tiger,0.5789473684210527,w616cc3b,FALSE,7,animals (bubble),tiger,41,low,0.9218000183640322,7,0.6588660715988299,unconsidered,6,0.8053424814670563
tiger,0.5789473684210527,wf04dfee,FALSE,6,animals (bubble),tiger,18,high,0.8726904759623052,6,0.7169823432401099,unconsidered,8,1.4803913136594802
tiger,0.5789473684210527,w251ef24,FALSE,2,animals (intimate),tiger,21,high,0.4782111689319601,2,-0.4945986069950489,unconsidered,4,1.2142857142857142
tiger,0.5789473684210527,wc5f34d8,FALSE,-10,animals (intimate),tiger,9,high,-1.053385857888104,10,0.8707693054891187,unconsidered,-10,-1.3220428725378743
tiger,0.5789473684210527,w0c074de,FALSE,-10,animals (intimate),tiger,30,low,-0.8626545470062039,10,0.752867829354663,unconsidered,-10,-0.5
tiger,0.5789473684210527,w3e97a1f,FALSE,-10,animals (intimate),tiger,36,high,-0.5626032828808352,10,0.5058655960006792,unconsidered,-10,-0.8462279213753552
tiger,0.5789473684210527,wd5a2d8f,TRUE,10,animals (bubble),Tiger,22,high,1.6009089984524632,10,1.696511373521029,considered,2,0.17244037467885318
tiger,0.5789473684210527,w2777a8f,FALSE,-10,animals (intimate),tiger,26,high,-1.7851698766205306,10,1.3492791354338562,unconsidered,2,-0.6654104630507017
tiger,0.5789473684210527,w363e6ac,FALSE,7,animals (bubble),tiger,40,low,1.0719868107054555,7,1.0002083116364642,unconsidered,4,0.5255345653504332
tiger,0.5789473684210527,w4a284b9,FALSE,-10,animals (intimate),tiger,20,low,-1.4147310949321477,10,1.6897916130912685,unconsidered,-7,-0.7512531337059499
tiger,0.5789473684210527,w0663715,FALSE,8,animals (bubble),tiger,42,high,0.9835032701900448,8,0.9658872999926521,unconsidered,1,-0.07566499084579774
tiger,0.5789473684210527,w98f1b99,FALSE,10,animals (bubble),tiger,31,low,1.2457930106390176,10,1.297041640927621,unconsidered,10,0.7483832703767802
tiger,0.5789473684210527,w73ed943,FALSE,-9,animals (intimate),tiger,52,high,-1.1815894589409297,9,1.115310997022629,unconsidered,0,-0.13206763594884358
tiger,0.5789473684210527,w26c2bef,FALSE,-10,animals (intimate),tiger,7,low,-1.4948441608819762,10,1.3984397282677208,unconsidered,-10,-1.2262473191510108
tiger,0.5789473684210527,w1c3dd8c,FALSE,10,animals (bubble),tiger,23,low,0.7418560480982406,10,0.6300061907214507,unconsidered,10,0.860387565459546
tiger,0.5789473684210527,wc146e19,TRUE,10,animals (bubble),tiger,46,low,1.231623283750604,10,1.196826298766525,considered,10,0.8660254037844386
tiger,0.5789473684210527,webaf5b1,FALSE,-9,animals (bubble),tiger,50,high,-2.021529705760524,9,1.4625719787693643,unconsidered,5,1.1
tiger,0.5789473684210527,wc37a2ec,TRUE,7,animals (bubble),Tiger,32,low,1.0430282323510098,7,1.0722936553258826,considered,5,0.5080813315909193
tiger,0.5789473684210527,w2be12ca,TRUE,10,animals (intimate),tiger,15,high,1.2632965650561585,10,1.1086045676127763,considered,10,0.6388991238024045
tiger,0.5789473684210527,w2baccaf,FALSE,10,animals (bubble),tiger,14,low,0.886733086598536,10,0.8528028654224417,unconsidered,10,1.1005636329070299
tiger,0.5789473684210527,w2044ba1,TRUE,-10,animals (intimate),Tiger,49,high,-1.1218359141058967,10,1.3333333333333333,considered,-8,-1.131504763712036
tiger,0.5789473684210527,w31c2904,FALSE,-10,animals (intimate),tiger,44,high,-1.618634143328706,10,1.740343174778983,unconsidered,-3,-0.5
tiger,0.5789473684210527,wd61612e,TRUE,-10,animals (intimate),tiger,28,low,-1.5465500275999495,10,1.6893434459987149,considered,-6,-1.3085351164349377
tiger,0.5789473684210527,we2a0c38,FALSE,7,animals (bubble),tiger,34,low,0.8980693034912608,7,0.33859419720544237,unconsidered,4,0.42103767916034224
